probe,ORDER,n,SEED,bench_simtime
create,1,8134,0,0.000240544
create,1,8135,0,0.000240544
create,1,8136,0,0.000248454
create,1,8137,0,0.000248454
create,1,8138,0,0.000248454
create,1,8139,0,0.000240544
create,1,814,0,0.00016619
create,1,8140,0,0.000248454
create,1,8141,0,0.000248454
create,1,8142,0,0.000248454
create,1,8143,0,0.000248454
create,1,8144,0,0.000256364
create,1,8145,0,0.000256364
create,1,8146,0,0.000256364
create,1,8147,0,0.000248454
create,1,8148,0,0.000248454
create,1,8149,0,0.000248454
create,1,815,0,0.00016619
create,1,8150,0,0.000248454
create,1,8151,0,0.000248454
create,1,8152,0,0.000256364
create,1,8153,0,0.000256364
create,1,8154,0,0.000256364
create,1,8155,0,0.000248454
create,1,8156,0,0.000256364
create,1,8157,0,0.000256364
create,1,8158,0,0.000256364
create,1,8159,0,0.000256364
create,1,816,0,0.000175682
create,1,8160,0,0.000264274
create,1,8161,0,0.000264274
create,1,8162,0,0.000264274
create,1,8163,0,0.000256364
create,1,8164,0,0.000256364
create,1,8165,0,0.000248454
create,1,8166,0,0.000248454
create,1,8167,0,0.000248454
create,1,8168,0,0.000256364
create,1,8169,0,0.000256364
create,1,817,0,0.0001741
create,1,8170,0,0.000256364
create,1,8171,0,0.000250036
create,1,8172,0,0.000259528
create,1,8173,0,0.000259528
create,1,8174,0,0.000259528
create,1,8175,0,0.000259528
create,1,8176,0,0.000267438
create,1,8177,0,0.000267438
create,1,8178,0,0.000267438
create,1,8179,0,0.000259528
create,1,818,0,0.0001741
create,1,8180,0,0.000259528
create,1,8181,0,0.000259528
create,1,8182,0,0.000259528
create,1,8183,0,0.000259528
create,1,8184,0,0.000267438
create,1,8185,0,0.000267438
create,1,8186,0,0.000267438
create,1,8187,0,0.000259528
create,1,8188,0,0.000267438
create,1,8189,0,0.000267438
create,1,819,0,0.000164608
create,1,8190,0,0.000267438
create,1,8191,0,0.000267438
create,1,8192,0,0.000275348
create,1,82,0,0.000128222
create,1,820,0,0.00016619
create,1,821,0,0.00016619
create,1,822,0,0.00016619
create,1,823,0,0.00016619
create,1,824,0,0.000175682
create,1,825,0,0.0001741
create,1,826,0,0.0001741
create,1,827,0,0.000164608
create,1,828,0,0.000175682
create,1,829,0,0.0001741
create,1,83,0,0.00011873
create,1,830,0,0.0001741
create,1,831,0,0.0001741
create,1,832,0,0.000183592
create,1,833,0,0.00018201
create,1,834,0,0.00018201
create,1,835,0,0.000172518
create,1,836,0,0.0001741
create,1,837,0,0.000164608
create,1,838,0,0.000156698
create,1,839,0,0.00015828
create,1,84,0,0.000120312
create,1,840,0,0.000167772
create,1,841,0,0.00016619
create,1,842,0,0.00016619
create,1,843,0,0.000156698
create,1,844,0,0.000167772
create,1,845,0,0.00016619
create,1,846,0,0.00016619
create,1,847,0,0.00016619
create,1,848,0,0.000175682
create,1,849,0,0.0001741
create,1,85,0,0.000120312
create,1,850,0,0.0001741
create,1,851,0,0.000164608
create,1,852,0,0.00016619
create,1,853,0,0.00016619
create,1,854,0,0.00016619
create,1,855,0,0.00016619
create,1,856,0,0.000175682
create,1,857,0,0.0001741
create,1,858,0,0.0001741
create,1,859,0,0.000164608
create,1,86,0,0.000120312
create,1,860,0,0.000175682
create,1,861,0,0.0001741
create,1,862,0,0.0001741
create,1,863,0,0.0001741
create,1,864,0,0.000183592
create,1,865,0,0.00018201
create,1,866,0,0.00018201
create,1,867,0,0.000172518
create,1,868,0,0.0001741
create,1,869,0,0.000164608
create,1,87,0,0.000120312
create,1,870,0,0.00016619
create,1,871,0,0.00016619
create,1,872,0,0.000175682
create,1,873,0,0.0001741
create,1,874,0,0.0001741
create,1,875,0,0.000164608
create,1,876,0,0.000175682
create,1,877,0,0.0001741
create,1,878,0,0.0001741
create,1,879,0,0.0001741
create,1,88,0,0.000129804
create,1,880,0,0.000183592
create,1,881,0,0.00018201
create,1,882,0,0.00018201
create,1,883,0,0.000172518
create,1,884,0,0.0001741
create,1,885,0,0.0001741
create,1,886,0,0.0001741
create,1,887,0,0.0001741
create,1,888,0,0.000183592
create,1,889,0,0.00018201
create,1,89,0,0.000128222
create,1,890,0,0.00018201
create,1,891,0,0.000172518
create,1,892,0,0.000183592
create,1,893,0,0.00018201
create,1,894,0,0.00018201
create,1,895,0,0.00018201
create,1,896,0,0.000191502
create,1,897,0,0.00018992
create,1,898,0,0.00018992
create,1,899,0,0.000180428
create,1,9,0,7.918e-05
create,1,90,0,0.000128222
create,1,900,0,0.00018201
create,1,901,0,0.000172518
create,1,902,0,0.000164608
create,1,903,0,0.00015828
create,1,904,0,0.000169354
create,1,905,0,0.000167772
create,1,906,0,0.000167772
create,1,907,0,0.00015828
create,1,908,0,0.000169354
create,1,909,0,0.000167772
create,1,91,0,0.00011873
create,1,910,0,0.000167772
create,1,911,0,0.000167772
create,1,912,0,0.000177264
create,1,913,0,0.000175682
create,1,914,0,0.000175682
create,1,915,0,0.00016619
create,1,916,0,0.000167772
create,1,917,0,0.000167772
create,1,918,0,0.000167772
create,1,919,0,0.000167772
create,1,92,0,0.000129804
create,1,920,0,0.000177264
create,1,921,0,0.000175682
create,1,922,0,0.000175682
create,1,923,0,0.000167772
create,1,924,0,0.000180428
create,1,925,0,0.000178846
create,1,926,0,0.000178846
create,1,927,0,0.000178846
create,1,928,0,0.000188338
create,1,929,0,0.000186756
create,1,93,0,0.000128222
create,1,930,0,0.000186756
create,1,931,0,0.000177264
create,1,932,0,0.000178846
create,1,933,0,0.000169354
create,1,934,0,0.000170936
create,1,935,0,0.000170936
create,1,936,0,0.000180428
create,1,937,0,0.000178846
create,1,938,0,0.000178846
create,1,939,0,0.000169354
create,1,94,0,0.000128222
create,1,940,0,0.000180428
create,1,941,0,0.000178846
create,1,942,0,0.000178846
create,1,943,0,0.000178846
create,1,944,0,0.000188338
create,1,945,0,0.000186756
create,1,946,0,0.000186756
create,1,947,0,0.000177264
create,1,948,0,0.000178846
create,1,949,0,0.000178846
create,1,95,0,0.000128222
create,1,950,0,0.000178846
create,1,951,0,0.000178846
create,1,952,0,0.000188338
create,1,953,0,0.000186756
create,1,954,0,0.000186756
create,1,955,0,0.000177264
create,1,956,0,0.000188338
create,1,957,0,0.000186756
create,1,958,0,0.000186756
create,1,959,0,0.000186756
create,1,96,0,0.000137714
create,1,960,0,0.000196248
create,1,961,0,0.000194666
create,1,962,0,0.000194666
create,1,963,0,0.000185174
create,1,964,0,0.000186756
create,1,965,0,0.000177264
create,1,966,0,0.000169354
create,1,967,0,0.000170936
create,1,968,0,0.000180428
create,1,969,0,0.000178846
create,1,97,0,0.000136132
create,1,970,0,0.000178846
create,1,971,0,0.000169354
create,1,972,0,0.000180428
create,1,973,0,0.000178846
create,1,974,0,0.000178846
create,1,975,0,0.000178846
create,1,976,0,0.000188338
create,1,977,0,0.000186756
create,1,978,0,0.000186756
create,1,979,0,0.000177264
create,1,98,0,0.000136132
create,1,980,0,0.000178846
create,1,981,0,0.000178846
create,1,982,0,0.000178846
create,1,983,0,0.000178846
create,1,984,0,0.000188338
create,1,985,0,0.000186756
create,1,986,0,0.000186756
create,1,987,0,0.000177264
create,1,988,0,0.000188338
create,1,989,0,0.000186756
create,1,99,0,0.00012664
create,1,990,0,0.000186756
create,1,991,0,0.000186756
create,1,992,0,0.000196248
create,1,993,0,0.000194666
create,1,994,0,0.000194666
create,1,995,0,0.000185174
create,1,996,0,0.000186756
create,1,997,0,0.000177264
create,1,998,0,0.000178846
create,1,999,0,0.000178846
create,2,1,0,5.0704e-05
create,2,10,0,8.1202e-05
create,2,100,0,0.000117064
create,2,1000,0,0.000167604
create,2,1001,0,0.000160218
create,2,1002,0,0.000140972
create,2,1003,0,0.00015609
create,2,1004,0,0.000161978
create,2,1005,0,0.000143696
create,2,1006,0,0.000164
create,2,1007,0,0.000141234
create,2,1008,0,0.000143256
create,2,1009,0,0.000143696
create,2,101,0,0.000115304
create,2,1010,0,0.000178678
create,2,1011,0,0.00015521
create,2,1012,0,0.000156614
create,2,1013,0,0.000163382
create,2,1014,0,0.000143696
create,2,1015,0,0.00017191
create,2,1016,0,0.000136928
create,2,1017,0,0.000165142
create,2,1018,0,0.000140794
create,2,1019,0,0.000177358
create,2,102,0,0.000109594
create,2,1020,0,0.000135786
create,2,1021,0,0.000140532
create,2,1022,0,0.000168746
create,2,1023,0,0.000166724
create,2,1024,0,0.000143256
create,2,1025,0,0.000145278
create,2,1026,0,0.000156792
create,2,1027,0,0.000144136
create,2,1028,0,0.000160396
create,2,1029,0,0.000160836
create,2,103,0,0.000117064
create,2,1030,0,0.000159076
create,2,1031,0,0.000152046
create,2,1032,0,0.000151606
create,2,1033,0,0.000151606
create,2,1034,0,0.000160396
create,2,1035,0,0.000144136
create,2,1036,0,0.000140532
create,2,1037,0,0.00017235
create,2,1038,0,0.000142114
create,2,1039,0,0.000150904
create,2,104,0,0.000109154
create,2,1040,0,0.000154508
create,2,1041,0,0.000170328
create,2,1042,0,0.000152046
create,2,1043,0,0.000178678
create,2,1044,0,0.000156352
create,2,1045,0,0.00015433
create,2,1046,0,0.000166724
create,2,1047,0,0.000149406
create,2,1048,0,0.000166986
create,2,1049,0,0.000160396
create,2,105,0,0.000117504
create,2,1050,0,0.000152046
create,2,1051,0,0.000154068
create,2,1052,0,0.000145278
create,2,1053,0,0.000158374
create,2,1054,0,0.000169008
create,2,1055,0,0.000177358
create,2,1056,0,0.000167866
create,2,1057,0,0.000152046
create,2,1058,0,0.000150904
create,2,1059,0,0.000144136
create,2,106,0,0.000125854
create,2,1060,0,0.000150464
create,2,1061,0,0.000168306
create,2,1062,0,0.000143696
create,2,1063,0,0.000159516
create,2,1064,0,0.00016356
create,2,1065,0,0.000142114
create,2,1066,0,0.000150904
create,2,1067,0,0.000176478
create,2,1068,0,0.000151606
create,2,1069,0,0.000160396
create,2,107,0,0.000115744
create,2,1070,0,0.00016356
create,2,1071,0,0.000156352
create,2,1072,0,0.000153628
create,2,1073,0,0.00016356
create,2,1074,0,0.000165844
create,2,1075,0,0.000166284
create,2,1076,0,0.000135346
create,2,1077,0,0.000142554
create,2,1078,0,0.000141674
create,2,1079,0,0.000155912
create,2,108,0,0.000126294
create,2,1080,0,0.000154068
create,2,1081,0,0.000158814
create,2,1082,0,0.000145718
create,2,1083,0,0.000143256
create,2,1084,0,0.000175514
create,2,1085,0,0.000157934
create,2,1086,0,0.000153628
create,2,1087,0,0.000161978
create,2,1088,0,0.000160836
create,2,1089,0,0.000165582
create,2,109,0,0.000110034
create,2,1090,0,0.000152046
create,2,1091,0,0.000159956
create,2,1092,0,0.000166724
create,2,1093,0,0.000169888
create,2,1094,0,0.000157054
create,2,1095,0,0.000169448
create,2,1096,0,0.000165844
create,2,1097,0,0.000167866
create,2,1098,0,0.000149144
create,2,1099,0,0.000151606
create,2,11,0,7.4172e-05
create,2,110,0,0.000125414
create,2,1100,0,0.000161098
create,2,1101,0,0.000148882
create,2,1102,0,0.000160658
create,2,1103,0,0.000150464
create,2,1104,0,0.000159956
create,2,1105,0,0.000142816
create,2,1106,0,0.000150464
create,2,1107,0,0.000152486
create,2,1108,0,0.000159956
create,2,1109,0,0.00015521
create,2,111,0,0.000124974
create,2,1110,0,0.000158374
create,2,1111,0,0.000150024
create,2,1112,0,0.000145278
create,2,1113,0,0.000173052
create,2,1114,0,0.000159956
create,2,1115,0,0.000164262
create,2,1116,0,0.000153628
create,2,1117,0,0.000151606
create,2,1118,0,0.000159516
create,2,1119,0,0.00016356
create,2,112,0,0.000108714
create,2,1120,0,0.000159516
create,2,1121,0,0.000159956
create,2,1122,0,0.00017147
create,2,1123,0,0.00015433
create,2,1124,0,0.000164702
create,2,1125,0,0.000161978
create,2,1126,0,0.00017147
create,2,1127,0,0.000150024
create,2,1128,0,0.000144136
create,2,1129,0,0.000159956
create,2,113,0,0.000117504
create,2,1130,0,0.000178678
create,2,1131,0,0.000143256
create,2,1132,0,0.000161538
create,2,1133,0,0.000161538
create,2,1134,0,0.000150286
create,2,1135,0,0.000169888
create,2,1136,0,0.000152748
create,2,1137,0,0.00015389
create,2,1138,0,0.000166284
create,2,1139,0,0.00017147
create,2,114,0,0.000108274
create,2,1140,0,0.00016312
create,2,1141,0,0.000153188
create,2,1142,0,0.000168128
create,2,1143,0,0.000169448
create,2,1144,0,0.000158374
create,2,1145,0,0.00016312
create,2,1146,0,0.000158814
create,2,1147,0,0.00015257
create,2,1148,0,0.000161538
create,2,1149,0,0.000160396
create,2,115,0,0.000117064
create,2,1150,0,0.00015521
create,2,1151,0,0.000153628
create,2,1152,0,0.000145278
create,2,1153,0,0.000150024
create,2,1154,0,0.000159956
create,2,1155,0,0.00016224
create,2,1156,0,0.00015257
create,2,1157,0,0.000159516
create,2,1158,0,0.000153188
create,2,1159,0,0.000161978
create,2,116,0,0.000117504
create,2,1160,0,0.000153188
create,2,1161,0,0.000176656
create,2,1162,0,0.000164702
create,2,1163,0,0.000153188
create,2,1164,0,0.000166724
create,2,1165,0,0.000161538
create,2,1166,0,0.000161538
create,2,1167,0,0.000173052
create,2,1168,0,0.000173052
create,2,1169,0,0.000152046
create,2,117,0,0.000107834
create,2,1170,0,0.000168306
create,2,1171,0,0.00016312
create,2,1172,0,0.00015345
create,2,1173,0,0.000143958
create,2,1174,0,0.000158374
create,2,1175,0,0.000160396
create,2,1176,0,0.000158814
create,2,1177,0,0.00015521
create,2,1178,0,0.000142114
create,2,1179,0,0.000159516
create,2,118,0,0.000108714
create,2,1180,0,0.000151606
create,2,1181,0,0.000151166
create,2,1182,0,0.000144136
create,2,1183,0,0.000164702
create,2,1184,0,0.000161978
create,2,1185,0,0.000165142
create,2,1186,0,0.000136488
create,2,1187,0,0.000160396
create,2,1188,0,0.00017191
create,2,1189,0,0.00017147
create,2,119,0,0.000108714
create,2,1190,0,0.00015433
create,2,1191,0,0.00017191
create,2,1192,0,0.000151606
create,2,1193,0,0.00016312
create,2,1194,0,0.00016312
create,2,1195,0,0.000155032
create,2,1196,0,0.000160658
create,2,1197,0,0.00015477
create,2,1198,0,0.000167866
create,2,1199,0,0.000152748
create,2,12,0,7.918e-05
create,2,120,0,0.000109154
create,2,1200,0,0.000161098
create,2,1201,0,0.000153188
create,2,1202,0,0.000134906
create,2,1203,0,0.000160396
create,2,1204,0,0.00017147
create,2,1205,0,0.000160396
create,2,1206,0,0.000153188
create,2,1207,0,0.000148002
create,2,1208,0,0.000153188
create,2,1209,0,0.000151606
create,2,121,0,0.000117504
create,2,1210,0,0.000160396
create,2,1211,0,0.00015433
create,2,1212,0,0.000159956
create,2,1213,0,0.000157934
create,2,1214,0,0.00016356
create,2,1215,0,0.00016312
create,2,1216,0,0.000143256
create,2,1217,0,0.000161538
create,2,1218,0,0.000144398
create,2,1219,0,0.00016268
create,2,122,0,0.000117064
create,2,1220,0,0.000144838
create,2,1221,0,0.000169888
create,2,1222,0,0.000144838
create,2,1223,0,0.00017938
create,2,1224,0,0.000168306
create,2,1225,0,0.000150024
create,2,1226,0,0.000164702
create,2,1227,0,0.000169888
create,2,1228,0,0.000143256
create,2,1229,0,0.000158374
create,2,123,0,0.000101684
create,2,1230,0,0.000169008
create,2,1231,0,0.000164702
create,2,1232,0,0.000169888
create,2,1233,0,0.00016312
create,2,1234,0,0.000160658
create,2,1235,0,0.000156792
create,2,1236,0,0.000169008
create,2,1237,0,0.000152486
create,2,1238,0,0.000146682
create,2,1239,0,0.000153188
create,2,124,0,0.000109594
create,2,1240,0,0.000164262
create,2,1241,0,0.000161538
create,2,1242,0,0.00013851
create,2,1243,0,0.00015433
create,2,1244,0,0.000144838
create,2,1245,0,0.000157934
create,2,1246,0,0.000166284
create,2,1247,0,0.000153188
create,2,1248,0,0.00016312
create,2,1249,0,0.00017147
create,2,125,0,0.000117064
create,2,1250,0,0.000168746
create,2,1251,0,0.00016268
create,2,1252,0,0.000145718
create,2,1253,0,0.00016356
create,2,1254,0,0.000152046
create,2,1255,0,0.00015433
create,2,1256,0,0.000160396
create,2,1257,0,0.00017147
create,2,1258,0,0.00016312
create,2,1259,0,0.000152748
create,2,126,0,0.000109594
create,2,1260,0,0.00014642
create,2,1261,0,0.00016268
create,2,1262,0,0.000150464
create,2,1263,0,0.000159956
create,2,1264,0,0.000158196
create,2,1265,0,0.00016312
create,2,1266,0,0.000169888
create,2,1267,0,0.000172612
create,2,1268,0,0.00016312
create,2,1269,0,0.000161098
create,2,127,0,0.000117504
create,2,1270,0,0.00017147
create,2,1271,0,0.000153188
create,2,1272,0,0.00017191
create,2,1273,0,0.00016312
create,2,1274,0,0.00017982
create,2,1275,0,0.00017718
create,2,1276,0,0.000168306
create,2,1277,0,0.00017147
create,2,1278,0,0.000144838
create,2,1279,0,0.00015433
create,2,128,0,0.000117504
create,2,1280,0,0.000153628
create,2,1281,0,0.000142638
create,2,1282,0,0.000153628
create,2,1283,0,0.000166284
create,2,1284,0,0.00016268
create,2,1285,0,0.000159778
create,2,1286,0,0.000151606
create,2,1287,0,0.000159516
create,2,1288,0,0.000161098
create,2,1289,0,0.000153188
create,2,129,0,0.000116624
create,2,1290,0,0.000153188
create,2,1291,0,0.000168306
create,2,1292,0,0.00016971
create,2,1293,0,0.000168746
create,2,1294,0,0.000160396
create,2,1295,0,0.00015521
create,2,1296,0,0.000150904
create,2,1297,0,0.000167164
create,2,1298,0,0.00016356
create,2,1299,0,0.000169888
create,2,13,0,8.1202e-05
create,2,130,0,0.000108714
create,2,1300,0,0.00017147
create,2,1301,0,0.000170328
create,2,1302,0,0.000151606
create,2,1303,0,0.000153628
create,2,1304,0,0.000179642
create,2,1305,0,0.00016268
create,2,1306,0,0.00016356
create,2,1307,0,0.000169888
create,2,1308,0,0.000170328
create,2,1309,0,0.000176038
create,2,131,0,0.000101244
create,2,1310,0,0.000168746
create,2,1311,0,0.000161538
create,2,1312,0,0.00015389
create,2,1313,0,0.000142816
create,2,1314,0,0.000153188
create,2,1315,0,0.000164702
create,2,1316,0,0.000153188
create,2,1317,0,0.000159956
create,2,1318,0,0.000167866
create,2,1319,0,0.000157934
create,2,132,0,0.000100804
create,2,1320,0,0.000166284
create,2,1321,0,0.000164702
create,2,1322,0,0.000161978
create,2,1323,0,0.000145278
create,2,1324,0,0.000151606
create,2,1325,0,0.000151606
create,2,1326,0,0.000169448
create,2,1327,0,0.00017147
create,2,1328,0,0.000169888
create,2,1329,0,0.00016927
create,2,133,0,0.000106252
create,2,1330,0,0.000181842
create,2,1331,0,0.000169888
create,2,1332,0,0.000153628
create,2,1333,0,0.000154068
create,2,1334,0,0.000151166
create,2,1335,0,0.000140972
create,2,1336,0,0.00015477
create,2,1337,0,0.000161978
create,2,1338,0,0.00016312
create,2,1339,0,0.000168746
create,2,134,0,0.000109594
create,2,1340,0,0.000161978
create,2,1341,0,0.000161538
create,2,1342,0,0.00014686
create,2,1343,0,0.000156352
create,2,1344,0,0.000156352
create,2,1345,0,0.000169888
create,2,1346,0,0.000148002
create,2,1347,0,0.000160836
create,2,1348,0,0.000169888
create,2,1349,0,0.00015477
create,2,135,0,0.000108714
create,2,1350,0,0.000164262
create,2,1351,0,0.00015477
create,2,1352,0,0.000159956
create,2,1353,0,0.000158814
create,2,1354,0,0.000161538
create,2,1355,0,0.000159956
create,2,1356,0,0.000151606
create,2,1357,0,0.000170328
create,2,1358,0,0.000165142
create,2,1359,0,0.000169888
create,2,136,0,0.000117064
create,2,1360,0,0.00017982
create,2,1361,0,0.000168746
create,2,1362,0,0.000161978
create,2,1363,0,0.000165048
create,2,1364,0,0.00017147
create,2,1365,0,0.00016312
create,2,1366,0,0.000170328
create,2,1367,0,0.000151606
create,2,1368,0,0.000177096
create,2,1369,0,0.000170768
create,2,137,0,0.000116624
create,2,1370,0,0.00014686
create,2,1371,0,0.000164702
create,2,1372,0,0.000169888
create,2,1373,0,0.000168746
create,2,1374,0,0.000169888
create,2,1375,0,0.000169186
create,2,1376,0,0.000164702
create,2,1377,0,0.000160396
create,2,1378,0,0.000148442
create,2,1379,0,0.00017147
create,2,138,0,0.000108274
create,2,1380,0,0.000141674
create,2,1381,0,0.000174634
create,2,1382,0,0.000160658
create,2,1383,0,0.000142376
create,2,1384,0,0.000152308
create,2,1385,0,0.000159956
create,2,1386,0,0.000168746
create,2,1387,0,0.000155734
create,2,1388,0,0.000151606
create,2,1389,0,0.000143958
create,2,139,0,0.000116624
create,2,1390,0,0.000166986
create,2,1391,0,0.000162418
create,2,1392,0,0.000171732
create,2,1393,0,0.000156352
create,2,1394,0,0.000161098
create,2,1395,0,0.000164702
create,2,1396,0,0.00016356
create,2,1397,0,0.00016268
create,2,1398,0,0.000152046
create,2,1399,0,0.000144838
create,2,14,0,7.6194e-05
create,2,140,0,0.000117064
create,2,1400,0,0.000151166
create,2,1401,0,0.000159338
create,2,1402,0,0.00017147
create,2,1403,0,0.000156352
create,2,1404,0,0.000169008
create,2,1405,0,0.00016048
create,2,1406,0,0.000166284
create,2,1407,0,0.000169888
create,2,1408,0,0.000161538
create,2,1409,0,0.000156352
create,2,141,0,0.000116624
create,2,1410,0,0.000154508
create,2,1411,0,0.000161098
create,2,1412,0,0.000152486
create,2,1413,0,0.000173932
create,2,1414,0,0.000166284
create,2,1415,0,0.00017147
create,2,1416,0,0.000159956
create,2,1417,0,0.00016971
create,2,1418,0,0.000162858
create,2,1419,0,0.00017147
create,2,142,0,0.000125414
create,2,1420,0,0.00016356
create,2,1421,0,0.000150464
create,2,1422,0,0.000165142
create,2,1423,0,0.000153188
create,2,1424,0,0.000170328
create,2,1425,0,0.000140092
create,2,1426,0,0.000161978
create,2,1427,0,0.000173052
create,2,1428,0,0.00016312
create,2,1429,0,0.000165142
create,2,143,0,0.000109154
create,2,1430,0,0.000170328
create,2,1431,0,0.00015433
create,2,1432,0,0.000185268
create,2,1433,0,0.000161978
create,2,1434,0,0.000160396
create,2,1435,0,0.00015477
create,2,1436,0,0.000169888
create,2,1437,0,0.00017147
create,2,1438,0,0.00016971
create,2,1439,0,0.000151606
create,2,144,0,0.000125854
create,2,1440,0,0.000144398
create,2,1441,0,0.000152046
create,2,1442,0,0.000161978
create,2,1443,0,0.000153188
create,2,1444,0,0.000170328
create,2,1445,0,0.00016312
create,2,1446,0,0.00014642
create,2,1447,0,0.000169448
create,2,1448,0,0.00016356
create,2,1449,0,0.000153188
create,2,145,0,0.000109154
create,2,1450,0,0.000161538
create,2,1451,0,0.000159956
create,2,1452,0,0.000159956
create,2,1453,0,0.000165582
create,2,1454,0,0.000153628
create,2,1455,0,0.000153188
create,2,1456,0,0.000169448
create,2,1457,0,0.00015477
create,2,1458,0,0.000169888
create,2,1459,0,0.000163822
create,2,146,0,0.000117504
create,2,1460,0,0.000169888
create,2,1461,0,0.000161538
create,2,1462,0,0.000151606
create,2,1463,0,0.00015477
create,2,1464,0,0.00017147
create,2,1465,0,0.000157054
create,2,1466,0,0.00016268
create,2,1467,0,0.000160218
create,2,1468,0,0.00018817
create,2,1469,0,0.00017147
create,2,147,0,0.000115744
create,2,1470,0,0.000161538
create,2,1471,0,0.000158814
create,2,1472,0,0.000160396
create,2,1473,0,0.000153628
create,2,1474,0,0.00015477
create,2,1475,0,0.000153188
create,2,1476,0,0.00016356
create,2,1477,0,0.000166724
create,2,1478,0,0.000145718
create,2,1479,0,0.000174634
create,2,148,0,0.000123214
create,2,1480,0,0.0001473
create,2,1481,0,0.000174634
create,2,1482,0,0.000170328
create,2,1483,0,0.000164702
create,2,1484,0,0.000149144
create,2,1485,0,0.000178238
create,2,1486,0,0.00016312
create,2,1487,0,0.000161538
create,2,1488,0,0.000167688
create,2,1489,0,0.00017191
create,2,149,0,0.000124974
create,2,1490,0,0.00016312
create,2,1491,0,0.000176216
create,2,1492,0,0.000184566
create,2,1493,0,0.000161978
create,2,1494,0,0.000173052
create,2,1495,0,0.000169448
create,2,1496,0,0.000164702
create,2,1497,0,0.000152046
create,2,1498,0,0.000152046
create,2,1499,0,0.00017191
create,2,15,0,9.0872e-05
create,2,150,0,0.000117504
create,2,1500,0,0.000173052
create,2,1501,0,0.00016136
create,2,1502,0,0.000173052
create,2,1503,0,0.000168746
create,2,1504,0,0.000173052
create,2,1505,0,0.000178238
create,2,1506,0,0.000173052
create,2,1507,0,0.000162418
create,2,1508,0,0.000159956
create,2,1509,0,0.000164262
create,2,151,0,0.000117504
create,2,1510,0,0.000162418
create,2,1511,0,0.00016312
create,2,1512,0,0.000171732
create,2,1513,0,0.00016751
create,2,1514,0,0.0001618
create,2,1515,0,0.000169888
create,2,1516,0,0.000151606
create,2,1517,0,0.000163822
create,2,1518,0,0.0001618
create,2,1519,0,0.00015477
create,2,152,0,0.000109594
create,2,1520,0,0.000160218
create,2,1521,0,0.000156792
create,2,1522,0,0.000153188
create,2,1523,0,0.000161098
create,2,1524,0,0.000173052
create,2,1525,0,0.000161978
create,2,1526,0,0.000153628
create,2,1527,0,0.000174634
create,2,1528,0,0.000169888
create,2,1529,0,0.000158898
create,2,153,0,0.000117504
create,2,1530,0,0.000168746
create,2,1531,0,0.00015345
create,2,1532,0,0.000169888
create,2,1533,0,0.000166284
create,2,1534,0,0.000160658
create,2,1535,0,0.00016224
create,2,1536,0,0.000167866
create,2,1537,0,0.000164702
create,2,1538,0,0.000159956
create,2,1539,0,0.000161978
create,2,154,0,0.000125854
create,2,1540,0,0.000169888
create,2,1541,0,0.000161444
create,2,1542,0,0.00016224
create,2,1543,0,0.00017147
create,2,1544,0,0.000162502
create,2,1545,0,0.000169448
create,2,1546,0,0.000184566
create,2,1547,0,0.000160396
create,2,1548,0,0.000181402
create,2,1549,0,0.00017982
create,2,155,0,0.000124974
create,2,1550,0,0.00016312
create,2,1551,0,0.000166986
create,2,1552,0,0.00016136
create,2,1553,0,0.000145278
create,2,1554,0,0.000161098
create,2,1555,0,0.000162418
create,2,1556,0,0.000164702
create,2,1557,0,0.000173052
create,2,1558,0,0.000168306
create,2,1559,0,0.000161538
create,2,156,0,0.000101244
create,2,1560,0,0.000182984
create,2,1561,0,0.00015433
create,2,1562,0,0.000164702
create,2,1563,0,0.00015565
create,2,1564,0,0.00016312
create,2,1565,0,0.00016356
create,2,1566,0,0.000174634
create,2,1567,0,0.000159516
create,2,1568,0,0.00015477
create,2,1569,0,0.000174634
create,2,157,0,0.000108274
create,2,1570,0,0.000176216
create,2,1571,0,0.000152308
create,2,1572,0,0.00015477
create,2,1573,0,0.000167426
create,2,1574,0,0.00016356
create,2,1575,0,0.000170328
create,2,1576,0,0.000158374
create,2,1577,0,0.000162942
create,2,1578,0,0.00016136
create,2,1579,0,0.00017147
create,2,158,0,0.000125854
create,2,1580,0,0.000164702
create,2,1581,0,0.00016268
create,2,1582,0,0.00016312
create,2,1583,0,0.00015257
create,2,1584,0,0.000175074
create,2,1585,0,0.000172612
create,2,1586,0,0.000161538
create,2,1587,0,0.00015433
create,2,1588,0,0.00016136
create,2,1589,0,0.00017191
create,2,159,0,0.000124974
create,2,1590,0,0.000166022
create,2,1591,0,0.000160658
create,2,1592,0,0.000173492
create,2,1593,0,0.000174634
create,2,1594,0,0.000173492
create,2,1595,0,0.00017235
create,2,1596,0,0.00017191
create,2,1597,0,0.000173492
create,2,1598,0,0.000161978
create,2,1599,0,0.000169448
create,2,16,0,8.1642e-05
create,2,160,0,0.000109594
create,2,1600,0,0.000161538
create,2,1601,0,0.000153188
create,2,1602,0,0.000184566
create,2,1603,0,0.000163382
create,2,1604,0,0.00016268
create,2,1605,0,0.00017235
create,2,1606,0,0.000173052
create,2,1607,0,0.000185006
create,2,1608,0,0.000153188
create,2,1609,0,0.000177798
create,2,161,0,0.000117944
create,2,1610,0,0.000175074
create,2,1611,0,0.000174634
create,2,1612,0,0.00017147
create,2,1613,0,0.000173052
create,2,1614,0,0.000143256
